dataset	level	iteration	method	parameters               	observed_taxonomy	expected_taxonomy	result	mismatch_level               	Precision	Recall	F-measure
FL-REF	6	6	sepp-paths	path:gg138	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__chocolatum	underclassification	6	[0, 0.9856801909307876, 0.9665871121718377, 0.9474940334128878, 0.908433734939759, 0.8407079646017699, 0.7972508591065293]	[0, 0.9856801909307876, 0.9665871121718377, 0.9474940334128878, 0.8997613365155132, 0.6801909307875895, 0.5536992840095465]	[0, 0.9856801909307876, 0.9665871121718377, 0.9474940334128878, 0.9040767386091128, 0.7519788918205805, 0.6535211267605634]
FL-REF	6	6	sepp-paths	path:gg138	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__lwoffii	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter;s__lwoffii	match	7	[0, 0.9856801909307876, 0.9665871121718377, 0.9474940334128878, 0.908433734939759, 0.8407079646017699, 0.7972508591065293]	[0, 0.9856801909307876, 0.9665871121718377, 0.9474940334128878, 0.8997613365155132, 0.6801909307875895, 0.5536992840095465]	[0, 0.9856801909307876, 0.9665871121718377, 0.9474940334128878, 0.9040767386091128, 0.7519788918205805, 0.6535211267605634]
FL-REF	6	6	sepp-paths	path:gg138	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Enterobacter;s__cancerogenus	underclassification	5	[0, 0.9856801909307876, 0.9665871121718377, 0.9474940334128878, 0.908433734939759, 0.8407079646017699, 0.7972508591065293]	[0, 0.9856801909307876, 0.9665871121718377, 0.9474940334128878, 0.8997613365155132, 0.6801909307875895, 0.5536992840095465]	[0, 0.9856801909307876, 0.9665871121718377, 0.9474940334128878, 0.9040767386091128, 0.7519788918205805, 0.6535211267605634]
FL-REF	6	6	sepp-paths	path:gg138	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__flavefaciens	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__flavefaciens	match	7	[0, 0.9856801909307876, 0.9665871121718377, 0.9474940334128878, 0.908433734939759, 0.8407079646017699, 0.7972508591065293]	[0, 0.9856801909307876, 0.9665871121718377, 0.9474940334128878, 0.8997613365155132, 0.6801909307875895, 0.5536992840095465]	[0, 0.9856801909307876, 0.9665871121718377, 0.9474940334128878, 0.9040767386091128, 0.7519788918205805, 0.6535211267605634]
FL-REF	6	6	sepp-paths	path:gg138	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae;g__Massilia;s__timonae	underclassification	5	[0, 0.9856801909307876, 0.9665871121718377, 0.9474940334128878, 0.908433734939759, 0.8407079646017699, 0.7972508591065293]	[0, 0.9856801909307876, 0.9665871121718377, 0.9474940334128878, 0.8997613365155132, 0.6801909307875895, 0.5536992840095465]	[0, 0.9856801909307876, 0.9665871121718377, 0.9474940334128878, 0.9040767386091128, 0.7519788918205805, 0.6535211267605634]
FL-REF	6	6	sepp-paths	path:gg138	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Cystobacteraceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Cystobacteraceae;g__Cystobacter	underclassification	5	[0, 0.9856801909307876, 0.9665871121718377, 0.9474940334128878, 0.908433734939759, 0.8407079646017699, 0.7972508591065293]	[0, 0.9856801909307876, 0.9665871121718377, 0.9474940334128878, 0.8997613365155132, 0.6801909307875895, 0.5536992840095465]	[0, 0.9856801909307876, 0.9665871121718377, 0.9474940334128878, 0.9040767386091128, 0.7519788918205805, 0.6535211267605634]
FL-REF	6	6	sepp-paths	path:gg138	k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Spirulinaceae;g__Spirulina;s__subsalsa	k__Bacteria;p__Cyanobacteria;c__Oscillatoriophycideae;o__Chroococcales;f__Spirulinaceae;g__Spirulina;s__subsalsa	match	7	[0, 0.9856801909307876, 0.9665871121718377, 0.9474940334128878, 0.908433734939759, 0.8407079646017699, 0.7972508591065293]	[0, 0.9856801909307876, 0.9665871121718377, 0.9474940334128878, 0.8997613365155132, 0.6801909307875895, 0.5536992840095465]	[0, 0.9856801909307876, 0.9665871121718377, 0.9474940334128878, 0.9040767386091128, 0.7519788918205805, 0.6535211267605634]
FL-REF	6	6	sepp-paths	path:gg138	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter;s__psychrolactophilus	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micrococcaceae;g__Arthrobacter;s__psychrolactophilus	match	7	[0, 0.9856801909307876, 0.9665871121718377, 0.9474940334128878, 0.908433734939759, 0.8407079646017699, 0.7972508591065293]	[0, 0.9856801909307876, 0.9665871121718377, 0.9474940334128878, 0.8997613365155132, 0.6801909307875895, 0.5536992840095465]	[0, 0.9856801909307876, 0.9665871121718377, 0.9474940334128878, 0.9040767386091128, 0.7519788918205805, 0.6535211267605634]
FL-REF	6	6	sepp-paths	path:gg138	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae	match	5	[0, 0.9856801909307876, 0.9665871121718377, 0.9474940334128878, 0.908433734939759, 0.8407079646017699, 0.7972508591065293]	[0, 0.9856801909307876, 0.9665871121718377, 0.9474940334128878, 0.8997613365155132, 0.6801909307875895, 0.5536992840095465]	[0, 0.9856801909307876, 0.9665871121718377, 0.9474940334128878, 0.9040767386091128, 0.7519788918205805, 0.6535211267605634]
FL-REF	6	6	sepp-paths	path:gg138	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;s__paradoxus	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;s__paradoxus	match	7	[0, 0.9856801909307876, 0.9665871121718377, 0.9474940334128878, 0.908433734939759, 0.8407079646017699, 0.7972508591065293]	[0, 0.9856801909307876, 0.9665871121718377, 0.9474940334128878, 0.8997613365155132, 0.6801909307875895, 0.5536992840095465]	[0, 0.9856801909307876, 0.9665871121718377, 0.9474940334128878, 0.9040767386091128, 0.7519788918205805, 0.6535211267605634]
