dataset	level	iteration	method	parameters               	observed_taxonomy	expected_taxonomy	result	mismatch_level               	Precision	Recall	F-measure
FL-REF	6	4	sepp-otus	otus:gg138	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__echinoides	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__echinoides	match	7	[0, 0.9977777777777778, 0.9911111111111112, 0.9911111111111112, 0.9733333333333334, 0.8243626062322946, 0.6377777777777778]	[0, 0.9977777777777778, 0.9911111111111112, 0.9911111111111112, 0.9733333333333334, 0.6466666666666666, 0.6377777777777778]	[0, 0.9977777777777778, 0.9911111111111112, 0.9911111111111112, 0.9733333333333334, 0.7247820672478206, 0.6377777777777778]
FL-REF	6	4	sepp-otus	otus:gg138	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae;g__Mycobacterium;s__celatum	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Mycobacteriaceae;g__Mycobacterium;s__celatum	match	7	[0, 0.9977777777777778, 0.9911111111111112, 0.9911111111111112, 0.9733333333333334, 0.8243626062322946, 0.6377777777777778]	[0, 0.9977777777777778, 0.9911111111111112, 0.9911111111111112, 0.9733333333333334, 0.6466666666666666, 0.6377777777777778]	[0, 0.9977777777777778, 0.9911111111111112, 0.9911111111111112, 0.9733333333333334, 0.7247820672478206, 0.6377777777777778]
FL-REF	6	4	sepp-otus	otus:gg138	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__;s__	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Ensifer;s__adhaerens	misclassification	5	[0, 0.9977777777777778, 0.9911111111111112, 0.9911111111111112, 0.9733333333333334, 0.8243626062322946, 0.6377777777777778]	[0, 0.9977777777777778, 0.9911111111111112, 0.9911111111111112, 0.9733333333333334, 0.6466666666666666, 0.6377777777777778]	[0, 0.9977777777777778, 0.9911111111111112, 0.9911111111111112, 0.9733333333333334, 0.7247820672478206, 0.6377777777777778]
FL-REF	6	4	sepp-otus	otus:gg138	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__;s__	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter	misclassification	5	[0, 0.9977777777777778, 0.9911111111111112, 0.9911111111111112, 0.9733333333333334, 0.8243626062322946, 0.6377777777777778]	[0, 0.9977777777777778, 0.9911111111111112, 0.9911111111111112, 0.9733333333333334, 0.6466666666666666, 0.6377777777777778]	[0, 0.9977777777777778, 0.9911111111111112, 0.9911111111111112, 0.9733333333333334, 0.7247820672478206, 0.6377777777777778]
FL-REF	6	4	sepp-otus	otus:gg138	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__ochracea	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Capnocytophaga;s__ochracea	match	7	[0, 0.9977777777777778, 0.9911111111111112, 0.9911111111111112, 0.9733333333333334, 0.8243626062322946, 0.6377777777777778]	[0, 0.9977777777777778, 0.9911111111111112, 0.9911111111111112, 0.9733333333333334, 0.6466666666666666, 0.6377777777777778]	[0, 0.9977777777777778, 0.9911111111111112, 0.9911111111111112, 0.9733333333333334, 0.7247820672478206, 0.6377777777777778]
FL-REF	6	4	sepp-otus	otus:gg138	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__flavefaciens	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__flavefaciens	match	7	[0, 0.9977777777777778, 0.9911111111111112, 0.9911111111111112, 0.9733333333333334, 0.8243626062322946, 0.6377777777777778]	[0, 0.9977777777777778, 0.9911111111111112, 0.9911111111111112, 0.9733333333333334, 0.6466666666666666, 0.6377777777777778]	[0, 0.9977777777777778, 0.9911111111111112, 0.9911111111111112, 0.9733333333333334, 0.7247820672478206, 0.6377777777777778]
FL-REF	6	4	sepp-otus	otus:gg138	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__;s__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae	overclassification	5	[0, 0.9977777777777778, 0.9911111111111112, 0.9911111111111112, 0.9733333333333334, 0.8243626062322946, 0.6377777777777778]	[0, 0.9977777777777778, 0.9911111111111112, 0.9911111111111112, 0.9733333333333334, 0.6466666666666666, 0.6377777777777778]	[0, 0.9977777777777778, 0.9911111111111112, 0.9911111111111112, 0.9733333333333334, 0.7247820672478206, 0.6377777777777778]
FL-REF	6	4	sepp-otus	otus:gg138	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Salinivibrio;s__costicola	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Salinivibrio;s__costicola	match	7	[0, 0.9977777777777778, 0.9911111111111112, 0.9911111111111112, 0.9733333333333334, 0.8243626062322946, 0.6377777777777778]	[0, 0.9977777777777778, 0.9911111111111112, 0.9911111111111112, 0.9733333333333334, 0.6466666666666666, 0.6377777777777778]	[0, 0.9977777777777778, 0.9911111111111112, 0.9911111111111112, 0.9733333333333334, 0.7247820672478206, 0.6377777777777778]
FL-REF	6	4	sepp-otus	otus:gg138	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Phaeospirillum;s__fulvum	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__Phaeospirillum;s__fulvum	match	7	[0, 0.9977777777777778, 0.9911111111111112, 0.9911111111111112, 0.9733333333333334, 0.8243626062322946, 0.6377777777777778]	[0, 0.9977777777777778, 0.9911111111111112, 0.9911111111111112, 0.9733333333333334, 0.6466666666666666, 0.6377777777777778]	[0, 0.9977777777777778, 0.9911111111111112, 0.9911111111111112, 0.9733333333333334, 0.7247820672478206, 0.6377777777777778]
FL-REF	6	4	sepp-otus	otus:gg138	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Geobacillus;s__vulcani	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Geobacillus;s__vulcani	match	7	[0, 0.9977777777777778, 0.9911111111111112, 0.9911111111111112, 0.9733333333333334, 0.8243626062322946, 0.6377777777777778]	[0, 0.9977777777777778, 0.9911111111111112, 0.9911111111111112, 0.9733333333333334, 0.6466666666666666, 0.6377777777777778]	[0, 0.9977777777777778, 0.9911111111111112, 0.9911111111111112, 0.9733333333333334, 0.7247820672478206, 0.6377777777777778]
