dataset	level	iteration	method	parameters               	observed_taxonomy	expected_taxonomy	result	mismatch_level               	Precision	Recall	F-measure
V1-REF	6	4	sepp-paths	path:gg138	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Brenneria;s__quercina	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Brenneria;s__quercina	match	7	[0, 0.9792429792429792, 0.9717791411042945, 0.9484662576687116, 0.9104477611940298, 0.8221574344023324, 0.7619834710743801]	[0, 0.9792429792429792, 0.967032967032967, 0.9438339438339438, 0.8937728937728938, 0.6886446886446886, 0.5628815628815629]	[0, 0.9792429792429792, 0.9694002447980417, 0.9461444308445531, 0.9020332717190387, 0.7495016611295682, 0.6474719101123596]
V1-REF	6	4	sepp-paths	path:gg138	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__flavefaciens	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__flavefaciens	match	7	[0, 0.9792429792429792, 0.9717791411042945, 0.9484662576687116, 0.9104477611940298, 0.8221574344023324, 0.7619834710743801]	[0, 0.9792429792429792, 0.967032967032967, 0.9438339438339438, 0.8937728937728938, 0.6886446886446886, 0.5628815628815629]	[0, 0.9792429792429792, 0.9694002447980417, 0.9461444308445531, 0.9020332717190387, 0.7495016611295682, 0.6474719101123596]
V1-REF	6	4	sepp-paths	path:gg138	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Plesiomonas;s__shigelloides	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Plesiomonas;s__shigelloides	match	7	[0, 0.9792429792429792, 0.9717791411042945, 0.9484662576687116, 0.9104477611940298, 0.8221574344023324, 0.7619834710743801]	[0, 0.9792429792429792, 0.967032967032967, 0.9438339438339438, 0.8937728937728938, 0.6886446886446886, 0.5628815628815629]	[0, 0.9792429792429792, 0.9694002447980417, 0.9461444308445531, 0.9020332717190387, 0.7495016611295682, 0.6474719101123596]
V1-REF	6	4	sepp-paths	path:gg138	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__chitinolyticus	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__chitinolyticus	match	7	[0, 0.9792429792429792, 0.9717791411042945, 0.9484662576687116, 0.9104477611940298, 0.8221574344023324, 0.7619834710743801]	[0, 0.9792429792429792, 0.967032967032967, 0.9438339438339438, 0.8937728937728938, 0.6886446886446886, 0.5628815628815629]	[0, 0.9792429792429792, 0.9694002447980417, 0.9461444308445531, 0.9020332717190387, 0.7495016611295682, 0.6474719101123596]
V1-REF	6	4	sepp-paths	path:gg138	k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;f__Nostocaceae	k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;f__Nostocaceae	match	5	[0, 0.9792429792429792, 0.9717791411042945, 0.9484662576687116, 0.9104477611940298, 0.8221574344023324, 0.7619834710743801]	[0, 0.9792429792429792, 0.967032967032967, 0.9438339438339438, 0.8937728937728938, 0.6886446886446886, 0.5628815628815629]	[0, 0.9792429792429792, 0.9694002447980417, 0.9461444308445531, 0.9020332717190387, 0.7495016611295682, 0.6474719101123596]
V1-REF	6	4	sepp-paths	path:gg138	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Cystobacteraceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Cystobacteraceae;g__Archangium;s__gephyra	underclassification	5	[0, 0.9792429792429792, 0.9717791411042945, 0.9484662576687116, 0.9104477611940298, 0.8221574344023324, 0.7619834710743801]	[0, 0.9792429792429792, 0.967032967032967, 0.9438339438339438, 0.8937728937728938, 0.6886446886446886, 0.5628815628815629]	[0, 0.9792429792429792, 0.9694002447980417, 0.9461444308445531, 0.9020332717190387, 0.7495016611295682, 0.6474719101123596]
V1-REF	6	4	sepp-paths	path:gg138	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__lentus	underclassification	5	[0, 0.9792429792429792, 0.9717791411042945, 0.9484662576687116, 0.9104477611940298, 0.8221574344023324, 0.7619834710743801]	[0, 0.9792429792429792, 0.967032967032967, 0.9438339438339438, 0.8937728937728938, 0.6886446886446886, 0.5628815628815629]	[0, 0.9792429792429792, 0.9694002447980417, 0.9461444308445531, 0.9020332717190387, 0.7495016611295682, 0.6474719101123596]
V1-REF	6	4	sepp-paths	path:gg138	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Thermomonosporaceae;g__Actinoallomurus;s__iriomotensis	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Thermomonosporaceae	overclassification	5	[0, 0.9792429792429792, 0.9717791411042945, 0.9484662576687116, 0.9104477611940298, 0.8221574344023324, 0.7619834710743801]	[0, 0.9792429792429792, 0.967032967032967, 0.9438339438339438, 0.8937728937728938, 0.6886446886446886, 0.5628815628815629]	[0, 0.9792429792429792, 0.9694002447980417, 0.9461444308445531, 0.9020332717190387, 0.7495016611295682, 0.6474719101123596]
V1-REF	6	4	sepp-paths	path:gg138	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Oxalobacteraceae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__Methylotenera;s__mobilis	misclassification	3	[0, 0.9792429792429792, 0.9717791411042945, 0.9484662576687116, 0.9104477611940298, 0.8221574344023324, 0.7619834710743801]	[0, 0.9792429792429792, 0.967032967032967, 0.9438339438339438, 0.8937728937728938, 0.6886446886446886, 0.5628815628815629]	[0, 0.9792429792429792, 0.9694002447980417, 0.9461444308445531, 0.9020332717190387, 0.7495016611295682, 0.6474719101123596]
V1-REF	6	4	sepp-paths	path:gg138	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__yabuuchiae	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__yabuuchiae	match	7	[0, 0.9792429792429792, 0.9717791411042945, 0.9484662576687116, 0.9104477611940298, 0.8221574344023324, 0.7619834710743801]	[0, 0.9792429792429792, 0.967032967032967, 0.9438339438339438, 0.8937728937728938, 0.6886446886446886, 0.5628815628815629]	[0, 0.9792429792429792, 0.9694002447980417, 0.9461444308445531, 0.9020332717190387, 0.7495016611295682, 0.6474719101123596]
