dataset	level	iteration	method	parameters               	observed_taxonomy	expected_taxonomy	result	mismatch_level               	Precision	Recall	F-measure
FL-REF	6	7	sepp-paths	path:gg138	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	match	5	[0, 0.9875930521091811, 0.9676616915422885, 0.9351620947630923, 0.9111675126903553, 0.8328173374613003, 0.7773722627737226]	[0, 0.9875930521091811, 0.9652605459057072, 0.9305210918114144, 0.890818858560794, 0.6674937965260546, 0.5285359801488834]	[0, 0.9875930521091811, 0.9664596273291925, 0.9328358208955224, 0.9008782936010039, 0.7410468319559228, 0.6292466765140324]
FL-REF	6	7	sepp-paths	path:gg138	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfotomaculum;s__aeronauticum	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfotomaculum;s__aeronauticum	match	7	[0, 0.9875930521091811, 0.9676616915422885, 0.9351620947630923, 0.9111675126903553, 0.8328173374613003, 0.7773722627737226]	[0, 0.9875930521091811, 0.9652605459057072, 0.9305210918114144, 0.890818858560794, 0.6674937965260546, 0.5285359801488834]	[0, 0.9875930521091811, 0.9664596273291925, 0.9328358208955224, 0.9008782936010039, 0.7410468319559228, 0.6292466765140324]
FL-REF	6	7	sepp-paths	path:gg138	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	underclassification	5	[0, 0.9875930521091811, 0.9676616915422885, 0.9351620947630923, 0.9111675126903553, 0.8328173374613003, 0.7773722627737226]	[0, 0.9875930521091811, 0.9652605459057072, 0.9305210918114144, 0.890818858560794, 0.6674937965260546, 0.5285359801488834]	[0, 0.9875930521091811, 0.9664596273291925, 0.9328358208955224, 0.9008782936010039, 0.7410468319559228, 0.6292466765140324]
FL-REF	6	7	sepp-paths	path:gg138	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae;g__Corallococcus;s__exiguus	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae;g__Corallococcus;s__exiguus	match	7	[0, 0.9875930521091811, 0.9676616915422885, 0.9351620947630923, 0.9111675126903553, 0.8328173374613003, 0.7773722627737226]	[0, 0.9875930521091811, 0.9652605459057072, 0.9305210918114144, 0.890818858560794, 0.6674937965260546, 0.5285359801488834]	[0, 0.9875930521091811, 0.9664596273291925, 0.9328358208955224, 0.9008782936010039, 0.7410468319559228, 0.6292466765140324]
FL-REF	6	7	sepp-paths	path:gg138	k__Archaea;p__Euryarchaeota;0.651:c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__Halosimplex;s__carlsbadense	k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__Halosimplex;s__carlsbadense	misclassification	2	[0, 0.9875930521091811, 0.9676616915422885, 0.9351620947630923, 0.9111675126903553, 0.8328173374613003, 0.7773722627737226]	[0, 0.9875930521091811, 0.9652605459057072, 0.9305210918114144, 0.890818858560794, 0.6674937965260546, 0.5285359801488834]	[0, 0.9875930521091811, 0.9664596273291925, 0.9328358208955224, 0.9008782936010039, 0.7410468319559228, 0.6292466765140324]
FL-REF	6	7	sepp-paths	path:gg138	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium;s__angustum	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium;s__angustum	match	7	[0, 0.9875930521091811, 0.9676616915422885, 0.9351620947630923, 0.9111675126903553, 0.8328173374613003, 0.7773722627737226]	[0, 0.9875930521091811, 0.9652605459057072, 0.9305210918114144, 0.890818858560794, 0.6674937965260546, 0.5285359801488834]	[0, 0.9875930521091811, 0.9664596273291925, 0.9328358208955224, 0.9008782936010039, 0.7410468319559228, 0.6292466765140324]
FL-REF	6	7	sepp-paths	path:gg138	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__Micromonospora	underclassification	5	[0, 0.9875930521091811, 0.9676616915422885, 0.9351620947630923, 0.9111675126903553, 0.8328173374613003, 0.7773722627737226]	[0, 0.9875930521091811, 0.9652605459057072, 0.9305210918114144, 0.890818858560794, 0.6674937965260546, 0.5285359801488834]	[0, 0.9875930521091811, 0.9664596273291925, 0.9328358208955224, 0.9008782936010039, 0.7410468319559228, 0.6292466765140324]
FL-REF	6	7	sepp-paths	path:gg138	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Thermomonosporaceae;g__Actinoallomurus;s__iriomotensis	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Thermomonosporaceae;g__Actinoallomurus;s__iriomotensis	match	7	[0, 0.9875930521091811, 0.9676616915422885, 0.9351620947630923, 0.9111675126903553, 0.8328173374613003, 0.7773722627737226]	[0, 0.9875930521091811, 0.9652605459057072, 0.9305210918114144, 0.890818858560794, 0.6674937965260546, 0.5285359801488834]	[0, 0.9875930521091811, 0.9664596273291925, 0.9328358208955224, 0.9008782936010039, 0.7410468319559228, 0.6292466765140324]
FL-REF	6	7	sepp-paths	path:gg138	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio	match	6	[0, 0.9875930521091811, 0.9676616915422885, 0.9351620947630923, 0.9111675126903553, 0.8328173374613003, 0.7773722627737226]	[0, 0.9875930521091811, 0.9652605459057072, 0.9305210918114144, 0.890818858560794, 0.6674937965260546, 0.5285359801488834]	[0, 0.9875930521091811, 0.9664596273291925, 0.9328358208955224, 0.9008782936010039, 0.7410468319559228, 0.6292466765140324]
FL-REF	6	7	sepp-paths	path:gg138	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfosporosinus;s__meridiei	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfosporosinus;s__meridiei	match	7	[0, 0.9875930521091811, 0.9676616915422885, 0.9351620947630923, 0.9111675126903553, 0.8328173374613003, 0.7773722627737226]	[0, 0.9875930521091811, 0.9652605459057072, 0.9305210918114144, 0.890818858560794, 0.6674937965260546, 0.5285359801488834]	[0, 0.9875930521091811, 0.9664596273291925, 0.9328358208955224, 0.9008782936010039, 0.7410468319559228, 0.6292466765140324]
