#OTU ID	taxonomy	confidence	num hits
KJ600982.1.1476	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Spartobacteria;D_3__Chthoniobacterales;D_4__Xiphinematobacteraceae;D_5__Candidatus Xiphinematobacter	1.00	5
EU133038.1.1335	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micromonosporales;D_4__Micromonosporaceae;D_5__Dactylosporangium;D_6__uncultured bacterium	1.00	2
AB486755.1.1397	D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 6	1.00	5
AY743279.1.1464	D_0__Bacteria;D_1__Deinococcus-Thermus;D_2__Deinococci;D_3__Deinococcales;D_4__Deinococcaceae;D_5__Deinococcus;D_6__uncultured bacterium	1.00	3
DQ404640.1.1456	Unassigned	1.00	1
EU488011.1.1456	Unassigned	1.00	1
LBZX01000012.5779.6680	D_0__Archaea;D_1__Woesearchaeota DHVEG-6;D_2__Candidatus Amesbacteria bacterium GW2011_GWC1_47_15;D_3__Candidatus Amesbacteria bacterium GW2011_GWC1_47_15;D_4__Candidatus Amesbacteria bacterium GW2011_GWC1_47_15;D_5__Candidatus Amesbacteria bacterium GW2011_GWC1_47_15;D_6__Candidatus Amesbacteria bacterium GW2011_GWC1_47_15	1.00	1
FJ826108.1.1418	D_0__Bacteria;D_1__Gracilibacteria	1.00	2
AJ583196.1.1384	D_0__Bacteria;D_1__Actinobacteria;D_2__Coriobacteriia;D_3__Coriobacteriales;D_4__Coriobacteriaceae;D_5__uncultured	1.00	4
EF653425.1.1493	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Lactobacillales;D_4__Lactobacillaceae;D_5__Lactobacillus	1.00	5
AY197374.1.1506	D_0__Bacteria;D_1__Spirochaetae;D_2__Spirochaetes;D_3__Spirochaetales;D_4__Spirochaetaceae;D_5__Spirochaeta 2;D_6__uncultured alpha proteobacterium	1.00	1
AY990921.1.1291	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Bacteroidales S24-7 group;D_5__uncultured bacterium;D_6__uncultured bacterium	1.00	5
AB807158.1.1492	D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__MSBL9;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	1.00	5
DQ394955.1.1482	D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__Anaerolineales;D_4__Anaerolineaceae;D_5__uncultured	1.00	5
EU305564.1.1454	D_0__Bacteria;D_1__Chloroflexi;D_2__Anaerolineae;D_3__Anaerolineales;D_4__Anaerolineaceae;D_5__uncultured;D_6__uncultured bacterium	1.00	1
FJ951844.1.1473	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales;D_4__Ruminococcaceae;D_5__Ruminococcaceae UCG-010	1.00	5
