dataset	level	iteration	method	parameters               	observed_taxonomy	expected_taxonomy	result	mismatch_level               	Precision	Recall	F-measure
V1-REF	6	4	sepp-otus	otus:gg138	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Brenneria;s__quercina	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Brenneria;s__quercina	match	7	[0, 0.9987789987789988, 0.9938949938949939, 0.9926739926739927, 0.9829059829059829, 0.847887323943662, 0.7326007326007326]	[0, 0.9987789987789988, 0.9938949938949939, 0.9926739926739927, 0.9829059829059829, 0.7350427350427351, 0.7326007326007326]	[0, 0.9987789987789988, 0.9938949938949939, 0.9926739926739927, 0.9829059829059829, 0.7874427730542839, 0.7326007326007326]
V1-REF	6	4	sepp-otus	otus:gg138	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__flavefaciens	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus;s__flavefaciens	match	7	[0, 0.9987789987789988, 0.9938949938949939, 0.9926739926739927, 0.9829059829059829, 0.847887323943662, 0.7326007326007326]	[0, 0.9987789987789988, 0.9938949938949939, 0.9926739926739927, 0.9829059829059829, 0.7350427350427351, 0.7326007326007326]	[0, 0.9987789987789988, 0.9938949938949939, 0.9926739926739927, 0.9829059829059829, 0.7874427730542839, 0.7326007326007326]
V1-REF	6	4	sepp-otus	otus:gg138	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Plesiomonas;s__shigelloides	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Plesiomonas;s__shigelloides	match	7	[0, 0.9987789987789988, 0.9938949938949939, 0.9926739926739927, 0.9829059829059829, 0.847887323943662, 0.7326007326007326]	[0, 0.9987789987789988, 0.9938949938949939, 0.9926739926739927, 0.9829059829059829, 0.7350427350427351, 0.7326007326007326]	[0, 0.9987789987789988, 0.9938949938949939, 0.9926739926739927, 0.9829059829059829, 0.7874427730542839, 0.7326007326007326]
V1-REF	6	4	sepp-otus	otus:gg138	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__chitinolyticus	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__chitinolyticus	match	7	[0, 0.9987789987789988, 0.9938949938949939, 0.9926739926739927, 0.9829059829059829, 0.847887323943662, 0.7326007326007326]	[0, 0.9987789987789988, 0.9938949938949939, 0.9926739926739927, 0.9829059829059829, 0.7350427350427351, 0.7326007326007326]	[0, 0.9987789987789988, 0.9938949938949939, 0.9926739926739927, 0.9829059829059829, 0.7874427730542839, 0.7326007326007326]
V1-REF	6	4	sepp-otus	otus:gg138	k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;f__Nostocaceae;g__;s__	k__Bacteria;p__Cyanobacteria;c__Nostocophycideae;o__Nostocales;f__Nostocaceae	overclassification	5	[0, 0.9987789987789988, 0.9938949938949939, 0.9926739926739927, 0.9829059829059829, 0.847887323943662, 0.7326007326007326]	[0, 0.9987789987789988, 0.9938949938949939, 0.9926739926739927, 0.9829059829059829, 0.7350427350427351, 0.7326007326007326]	[0, 0.9987789987789988, 0.9938949938949939, 0.9926739926739927, 0.9829059829059829, 0.7874427730542839, 0.7326007326007326]
V1-REF	6	4	sepp-otus	otus:gg138	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Cystobacteraceae;g__;s__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Cystobacteraceae;g__Archangium;s__gephyra	misclassification	5	[0, 0.9987789987789988, 0.9938949938949939, 0.9926739926739927, 0.9829059829059829, 0.847887323943662, 0.7326007326007326]	[0, 0.9987789987789988, 0.9938949938949939, 0.9926739926739927, 0.9829059829059829, 0.7350427350427351, 0.7326007326007326]	[0, 0.9987789987789988, 0.9938949938949939, 0.9926739926739927, 0.9829059829059829, 0.7874427730542839, 0.7326007326007326]
V1-REF	6	4	sepp-otus	otus:gg138	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__;s__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio;s__lentus	misclassification	5	[0, 0.9987789987789988, 0.9938949938949939, 0.9926739926739927, 0.9829059829059829, 0.847887323943662, 0.7326007326007326]	[0, 0.9987789987789988, 0.9938949938949939, 0.9926739926739927, 0.9829059829059829, 0.7350427350427351, 0.7326007326007326]	[0, 0.9987789987789988, 0.9938949938949939, 0.9926739926739927, 0.9829059829059829, 0.7874427730542839, 0.7326007326007326]
V1-REF	6	4	sepp-otus	otus:gg138	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Thermomonosporaceae;g__Actinoallomurus;s__iriomotensis	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Thermomonosporaceae	overclassification	5	[0, 0.9987789987789988, 0.9938949938949939, 0.9926739926739927, 0.9829059829059829, 0.847887323943662, 0.7326007326007326]	[0, 0.9987789987789988, 0.9938949938949939, 0.9926739926739927, 0.9829059829059829, 0.7350427350427351, 0.7326007326007326]	[0, 0.9987789987789988, 0.9938949938949939, 0.9926739926739927, 0.9829059829059829, 0.7874427730542839, 0.7326007326007326]
V1-REF	6	4	sepp-otus	otus:gg138	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__Methylotenera;s__mobilis	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__Methylotenera;s__mobilis	match	7	[0, 0.9987789987789988, 0.9938949938949939, 0.9926739926739927, 0.9829059829059829, 0.847887323943662, 0.7326007326007326]	[0, 0.9987789987789988, 0.9938949938949939, 0.9926739926739927, 0.9829059829059829, 0.7350427350427351, 0.7326007326007326]	[0, 0.9987789987789988, 0.9938949938949939, 0.9926739926739927, 0.9829059829059829, 0.7874427730542839, 0.7326007326007326]
V1-REF	6	4	sepp-otus	otus:gg138	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__yabuuchiae	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;s__yabuuchiae	match	7	[0, 0.9987789987789988, 0.9938949938949939, 0.9926739926739927, 0.9829059829059829, 0.847887323943662, 0.7326007326007326]	[0, 0.9987789987789988, 0.9938949938949939, 0.9926739926739927, 0.9829059829059829, 0.7350427350427351, 0.7326007326007326]	[0, 0.9987789987789988, 0.9938949938949939, 0.9926739926739927, 0.9829059829059829, 0.7874427730542839, 0.7326007326007326]
