dataset	level	iteration	method	parameters               	observed_taxonomy	expected_taxonomy	result	mismatch_level               	Precision	Recall	F-measure
B1-REF	6	6	sepp-paths	path:gg138	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium;s__acnes	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium;s__acnes	match	7	[0, 0.9924433249370277, 0.9803328290468987, 0.9717028802425467, 0.9539641943734015, 0.8856132075471698, 0.837891927951968]	[0, 0.9924433249370277, 0.979345088161209, 0.9687657430730479, 0.9395465994962217, 0.7566750629722921, 0.6327455919395466]	[0, 0.9924433249370277, 0.9798387096774193, 0.9702320887991926, 0.9467005076142132, 0.8160825862537354, 0.7210103329506314]
B1-REF	6	6	sepp-paths	path:gg138	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__aureus	underclassification	6	[0, 0.9924433249370277, 0.9803328290468987, 0.9717028802425467, 0.9539641943734015, 0.8856132075471698, 0.837891927951968]	[0, 0.9924433249370277, 0.979345088161209, 0.9687657430730479, 0.9395465994962217, 0.7566750629722921, 0.6327455919395466]	[0, 0.9924433249370277, 0.9798387096774193, 0.9702320887991926, 0.9467005076142132, 0.8160825862537354, 0.7210103329506314]
B1-REF	6	6	sepp-paths	path:gg138	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__multivorum	k__Bacteria;p__Bacteroidetes;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__multivorum	match	7	[0, 0.9924433249370277, 0.9803328290468987, 0.9717028802425467, 0.9539641943734015, 0.8856132075471698, 0.837891927951968]	[0, 0.9924433249370277, 0.979345088161209, 0.9687657430730479, 0.9395465994962217, 0.7566750629722921, 0.6327455919395466]	[0, 0.9924433249370277, 0.9798387096774193, 0.9702320887991926, 0.9467005076142132, 0.8160825862537354, 0.7210103329506314]
B1-REF	6	6	sepp-paths	path:gg138	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Erwinia	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Pantoea;s__agglomerans	misclassification	5	[0, 0.9924433249370277, 0.9803328290468987, 0.9717028802425467, 0.9539641943734015, 0.8856132075471698, 0.837891927951968]	[0, 0.9924433249370277, 0.979345088161209, 0.9687657430730479, 0.9395465994962217, 0.7566750629722921, 0.6327455919395466]	[0, 0.9924433249370277, 0.9798387096774193, 0.9702320887991926, 0.9467005076142132, 0.8160825862537354, 0.7210103329506314]
B1-REF	6	6	sepp-paths	path:gg138	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__aureus	underclassification	6	[0, 0.9924433249370277, 0.9803328290468987, 0.9717028802425467, 0.9539641943734015, 0.8856132075471698, 0.837891927951968]	[0, 0.9924433249370277, 0.979345088161209, 0.9687657430730479, 0.9395465994962217, 0.7566750629722921, 0.6327455919395466]	[0, 0.9924433249370277, 0.9798387096774193, 0.9702320887991926, 0.9467005076142132, 0.8160825862537354, 0.7210103329506314]
B1-REF	6	6	sepp-paths	path:gg138	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__epidermidis	underclassification	6	[0, 0.9924433249370277, 0.9803328290468987, 0.9717028802425467, 0.9539641943734015, 0.8856132075471698, 0.837891927951968]	[0, 0.9924433249370277, 0.979345088161209, 0.9687657430730479, 0.9395465994962217, 0.7566750629722921, 0.6327455919395466]	[0, 0.9924433249370277, 0.9798387096774193, 0.9702320887991926, 0.9467005076142132, 0.8160825862537354, 0.7210103329506314]
B1-REF	6	6	sepp-paths	path:gg138	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia;s__obeum	underclassification	6	[0, 0.9924433249370277, 0.9803328290468987, 0.9717028802425467, 0.9539641943734015, 0.8856132075471698, 0.837891927951968]	[0, 0.9924433249370277, 0.979345088161209, 0.9687657430730479, 0.9395465994962217, 0.7566750629722921, 0.6327455919395466]	[0, 0.9924433249370277, 0.9798387096774193, 0.9702320887991926, 0.9467005076142132, 0.8160825862537354, 0.7210103329506314]
B1-REF	6	6	sepp-paths	path:gg138	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__aureus	underclassification	6	[0, 0.9924433249370277, 0.9803328290468987, 0.9717028802425467, 0.9539641943734015, 0.8856132075471698, 0.837891927951968]	[0, 0.9924433249370277, 0.979345088161209, 0.9687657430730479, 0.9395465994962217, 0.7566750629722921, 0.6327455919395466]	[0, 0.9924433249370277, 0.9798387096774193, 0.9702320887991926, 0.9467005076142132, 0.8160825862537354, 0.7210103329506314]
B1-REF	6	6	sepp-paths	path:gg138	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium;s__acnes	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium;s__acnes	match	7	[0, 0.9924433249370277, 0.9803328290468987, 0.9717028802425467, 0.9539641943734015, 0.8856132075471698, 0.837891927951968]	[0, 0.9924433249370277, 0.979345088161209, 0.9687657430730479, 0.9395465994962217, 0.7566750629722921, 0.6327455919395466]	[0, 0.9924433249370277, 0.9798387096774193, 0.9702320887991926, 0.9467005076142132, 0.8160825862537354, 0.7210103329506314]
B1-REF	6	6	sepp-paths	path:gg138	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella	k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Prevotellaceae;g__Prevotella;s__melaninogenica	underclassification	6	[0, 0.9924433249370277, 0.9803328290468987, 0.9717028802425467, 0.9539641943734015, 0.8856132075471698, 0.837891927951968]	[0, 0.9924433249370277, 0.979345088161209, 0.9687657430730479, 0.9395465994962217, 0.7566750629722921, 0.6327455919395466]	[0, 0.9924433249370277, 0.9798387096774193, 0.9702320887991926, 0.9467005076142132, 0.8160825862537354, 0.7210103329506314]
