dataset	level	iteration	method	parameters               	observed_taxonomy	expected_taxonomy	result	mismatch_level               	Precision	Recall	F-measure
B1-REF	6	7	sepp-otus	otus:gg138	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__chondroitinus	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__chondroitinus	match	7	[0, 0.9989642672190575, 0.9963749352667012, 0.9958570688762299, 0.9886069394096323, 0.8933734939759036, 0.7679958570688762]	[0, 0.9989642672190575, 0.9963749352667012, 0.9958570688762299, 0.9886069394096323, 0.7679958570688762, 0.7679958570688762]	[0, 0.9989642672190575, 0.9963749352667012, 0.9958570688762299, 0.9886069394096323, 0.8259537733221943, 0.7679958570688762]
B1-REF	6	7	sepp-otus	otus:gg138	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__Methylotenera;s__mobilis	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__Methylotenera;s__mobilis	match	7	[0, 0.9989642672190575, 0.9963749352667012, 0.9958570688762299, 0.9886069394096323, 0.8933734939759036, 0.7679958570688762]	[0, 0.9989642672190575, 0.9963749352667012, 0.9958570688762299, 0.9886069394096323, 0.7679958570688762, 0.7679958570688762]	[0, 0.9989642672190575, 0.9963749352667012, 0.9958570688762299, 0.9886069394096323, 0.8259537733221943, 0.7679958570688762]
B1-REF	6	7	sepp-otus	otus:gg138	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__aureus	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__aureus	match	7	[0, 0.9989642672190575, 0.9963749352667012, 0.9958570688762299, 0.9886069394096323, 0.8933734939759036, 0.7679958570688762]	[0, 0.9989642672190575, 0.9963749352667012, 0.9958570688762299, 0.9886069394096323, 0.7679958570688762, 0.7679958570688762]	[0, 0.9989642672190575, 0.9963749352667012, 0.9958570688762299, 0.9886069394096323, 0.8259537733221943, 0.7679958570688762]
B1-REF	6	7	sepp-otus	otus:gg138	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__epidermidis	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__epidermidis	match	7	[0, 0.9989642672190575, 0.9963749352667012, 0.9958570688762299, 0.9886069394096323, 0.8933734939759036, 0.7679958570688762]	[0, 0.9989642672190575, 0.9963749352667012, 0.9958570688762299, 0.9886069394096323, 0.7679958570688762, 0.7679958570688762]	[0, 0.9989642672190575, 0.9963749352667012, 0.9958570688762299, 0.9886069394096323, 0.8259537733221943, 0.7679958570688762]
B1-REF	6	7	sepp-otus	otus:gg138	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Brevibacillus;s__reuszeri	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Brevibacillus;s__reuszeri	match	7	[0, 0.9989642672190575, 0.9963749352667012, 0.9958570688762299, 0.9886069394096323, 0.8933734939759036, 0.7679958570688762]	[0, 0.9989642672190575, 0.9963749352667012, 0.9958570688762299, 0.9886069394096323, 0.7679958570688762, 0.7679958570688762]	[0, 0.9989642672190575, 0.9963749352667012, 0.9958570688762299, 0.9886069394096323, 0.8259537733221943, 0.7679958570688762]
B1-REF	6	7	sepp-otus	otus:gg138	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfosporosinus;s__meridiei	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfosporosinus;s__meridiei	match	7	[0, 0.9989642672190575, 0.9963749352667012, 0.9958570688762299, 0.9886069394096323, 0.8933734939759036, 0.7679958570688762]	[0, 0.9989642672190575, 0.9963749352667012, 0.9958570688762299, 0.9886069394096323, 0.7679958570688762, 0.7679958570688762]	[0, 0.9989642672190575, 0.9963749352667012, 0.9958570688762299, 0.9886069394096323, 0.8259537733221943, 0.7679958570688762]
B1-REF	6	7	sepp-otus	otus:gg138	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__aureus	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__aureus	match	7	[0, 0.9989642672190575, 0.9963749352667012, 0.9958570688762299, 0.9886069394096323, 0.8933734939759036, 0.7679958570688762]	[0, 0.9989642672190575, 0.9963749352667012, 0.9958570688762299, 0.9886069394096323, 0.7679958570688762, 0.7679958570688762]	[0, 0.9989642672190575, 0.9963749352667012, 0.9958570688762299, 0.9886069394096323, 0.8259537733221943, 0.7679958570688762]
B1-REF	6	7	sepp-otus	otus:gg138	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylomicrobium;s__buryatense	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__Methylomicrobium;s__buryatense	match	7	[0, 0.9989642672190575, 0.9963749352667012, 0.9958570688762299, 0.9886069394096323, 0.8933734939759036, 0.7679958570688762]	[0, 0.9989642672190575, 0.9963749352667012, 0.9958570688762299, 0.9886069394096323, 0.7679958570688762, 0.7679958570688762]	[0, 0.9989642672190575, 0.9963749352667012, 0.9958570688762299, 0.9886069394096323, 0.8259537733221943, 0.7679958570688762]
B1-REF	6	7	sepp-otus	otus:gg138	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__haemolyticus	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Staphylococcaceae;g__Staphylococcus;s__haemolyticus	match	7	[0, 0.9989642672190575, 0.9963749352667012, 0.9958570688762299, 0.9886069394096323, 0.8933734939759036, 0.7679958570688762]	[0, 0.9989642672190575, 0.9963749352667012, 0.9958570688762299, 0.9886069394096323, 0.7679958570688762, 0.7679958570688762]	[0, 0.9989642672190575, 0.9963749352667012, 0.9958570688762299, 0.9886069394096323, 0.8259537733221943, 0.7679958570688762]
B1-REF	6	7	sepp-otus	otus:gg138	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium;s__acnes	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Propionibacteriaceae;g__Propionibacterium;s__acnes	match	7	[0, 0.9989642672190575, 0.9963749352667012, 0.9958570688762299, 0.9886069394096323, 0.8933734939759036, 0.7679958570688762]	[0, 0.9989642672190575, 0.9963749352667012, 0.9958570688762299, 0.9886069394096323, 0.7679958570688762, 0.7679958570688762]	[0, 0.9989642672190575, 0.9963749352667012, 0.9958570688762299, 0.9886069394096323, 0.8259537733221943, 0.7679958570688762]
