dataset	level	iteration	method	parameters               	observed_taxonomy	expected_taxonomy	result	mismatch_level               	Precision	Recall	F-measure
FL-REF	6	7	sepp-otus	otus:gg138	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__;s__	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae	overclassification	5	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.8390092879256966, 0.652605459057072]	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.6724565756823822, 0.652605459057072]	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.7465564738292012, 0.652605459057072]
FL-REF	6	7	sepp-otus	otus:gg138	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfotomaculum;s__aeronauticum	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfotomaculum;s__aeronauticum	match	7	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.8390092879256966, 0.652605459057072]	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.6724565756823822, 0.652605459057072]	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.7465564738292012, 0.652605459057072]
FL-REF	6	7	sepp-otus	otus:gg138	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__;s__	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	misclassification	5	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.8390092879256966, 0.652605459057072]	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.6724565756823822, 0.652605459057072]	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.7465564738292012, 0.652605459057072]
FL-REF	6	7	sepp-otus	otus:gg138	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae;g__Corallococcus;s__exiguus	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Myxococcales;f__Myxococcaceae;g__Corallococcus;s__exiguus	match	7	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.8390092879256966, 0.652605459057072]	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.6724565756823822, 0.652605459057072]	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.7465564738292012, 0.652605459057072]
FL-REF	6	7	sepp-otus	otus:gg138	k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__Halosimplex;s__carlsbadense	k__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Halobacteriaceae;g__Halosimplex;s__carlsbadense	match	7	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.8390092879256966, 0.652605459057072]	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.6724565756823822, 0.652605459057072]	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.7465564738292012, 0.652605459057072]
FL-REF	6	7	sepp-otus	otus:gg138	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium;s__angustum	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Photobacterium;s__angustum	match	7	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.8390092879256966, 0.652605459057072]	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.6724565756823822, 0.652605459057072]	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.7465564738292012, 0.652605459057072]
FL-REF	6	7	sepp-otus	otus:gg138	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__;s__	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Micromonosporaceae;g__Micromonospora	misclassification	5	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.8390092879256966, 0.652605459057072]	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.6724565756823822, 0.652605459057072]	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.7465564738292012, 0.652605459057072]
FL-REF	6	7	sepp-otus	otus:gg138	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Thermomonosporaceae;g__Actinoallomurus;s__iriomotensis	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Thermomonosporaceae;g__Actinoallomurus;s__iriomotensis	match	7	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.8390092879256966, 0.652605459057072]	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.6724565756823822, 0.652605459057072]	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.7465564738292012, 0.652605459057072]
FL-REF	6	7	sepp-otus	otus:gg138	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__;s__	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Vibrionales;f__Vibrionaceae;g__Vibrio	misclassification	5	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.8390092879256966, 0.652605459057072]	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.6724565756823822, 0.652605459057072]	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.7465564738292012, 0.652605459057072]
FL-REF	6	7	sepp-otus	otus:gg138	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfosporosinus;s__meridiei	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Peptococcaceae;g__Desulfosporosinus;s__meridiei	match	7	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.8390092879256966, 0.652605459057072]	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.6724565756823822, 0.652605459057072]	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.7465564738292012, 0.652605459057072]
FL-REF	6	7	sepp-otus	otus:gg138	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces;s__mashuensis	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Streptomycetaceae;g__Streptomyces	overclassification	6	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.8390092879256966, 0.652605459057072]	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.6724565756823822, 0.652605459057072]	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.7465564738292012, 0.652605459057072]
FL-REF	6	7	sepp-otus	otus:gg138	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter;s__pylori	k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter;s__pylori	match	7	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.8390092879256966, 0.652605459057072]	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.6724565756823822, 0.652605459057072]	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.7465564738292012, 0.652605459057072]
FL-REF	6	7	sepp-otus	otus:gg138	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__chocolatum	k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Actinomycetales;f__Microbacteriaceae;g__Microbacterium;s__chocolatum	match	7	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.8390092879256966, 0.652605459057072]	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.6724565756823822, 0.652605459057072]	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.7465564738292012, 0.652605459057072]
FL-REF	6	7	sepp-otus	otus:gg138	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__influenzae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus;s__influenzae	match	7	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.8390092879256966, 0.652605459057072]	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.6724565756823822, 0.652605459057072]	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.7465564738292012, 0.652605459057072]
FL-REF	6	7	sepp-otus	otus:gg138	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Pelomonas;s__puraquae	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Pelomonas;s__puraquae	match	7	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.8390092879256966, 0.652605459057072]	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.6724565756823822, 0.652605459057072]	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.7465564738292012, 0.652605459057072]
FL-REF	6	7	sepp-otus	otus:gg138	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__Methylotenera;s__mobilis	k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Methylophilales;f__Methylophilaceae;g__Methylotenera;s__mobilis	match	7	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.8390092879256966, 0.652605459057072]	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.6724565756823822, 0.652605459057072]	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.7465564738292012, 0.652605459057072]
FL-REF	6	7	sepp-otus	otus:gg138	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__amylolyticus	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__amylolyticus	match	7	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.8390092879256966, 0.652605459057072]	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.6724565756823822, 0.652605459057072]	[0, 1.0, 0.9975186104218362, 0.9950372208436724, 0.9925558312655087, 0.7465564738292012, 0.652605459057072]
