dataset	level	iteration	method	parameters               	observed_taxonomy	expected_taxonomy	result	mismatch_level               	Precision	Recall	F-measure
FL-REF	6	3	sepp-paths	path:gg138	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae	k__Bacteria;p__Bacteroidetes;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Yeosuana	underclassification	5	[0, 0.9936708860759493, 0.9725158562367865, 0.9235668789808917, 0.8779443254817987, 0.782016348773842, 0.7211538461538461]	[0, 0.991578947368421, 0.968421052631579, 0.9157894736842105, 0.8631578947368421, 0.6042105263157894, 0.47368421052631576]	[0, 0.9926238145416226, 0.9704641350210971, 0.919661733615222, 0.8704883227176221, 0.681710213776722, 0.5717916137229987]
FL-REF	6	3	sepp-paths	path:gg138	k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae;g__Spirochaeta;s__aurantia	k__Bacteria;p__Spirochaetes;c__Spirochaetes;o__Spirochaetales;f__Spirochaetaceae;g__Spirochaeta;s__aurantia	match	7	[0, 0.9936708860759493, 0.9725158562367865, 0.9235668789808917, 0.8779443254817987, 0.782016348773842, 0.7211538461538461]	[0, 0.991578947368421, 0.968421052631579, 0.9157894736842105, 0.8631578947368421, 0.6042105263157894, 0.47368421052631576]	[0, 0.9926238145416226, 0.9704641350210971, 0.919661733615222, 0.8704883227176221, 0.681710213776722, 0.5717916137229987]
FL-REF	6	3	sepp-paths	path:gg138	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Brenneria;s__quercina	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Brenneria	overclassification	6	[0, 0.9936708860759493, 0.9725158562367865, 0.9235668789808917, 0.8779443254817987, 0.782016348773842, 0.7211538461538461]	[0, 0.991578947368421, 0.968421052631579, 0.9157894736842105, 0.8631578947368421, 0.6042105263157894, 0.47368421052631576]	[0, 0.9926238145416226, 0.9704641350210971, 0.919661733615222, 0.8704883227176221, 0.681710213776722, 0.5717916137229987]
FL-REF	6	3	sepp-paths	path:gg138	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae	k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium	underclassification	5	[0, 0.9936708860759493, 0.9725158562367865, 0.9235668789808917, 0.8779443254817987, 0.782016348773842, 0.7211538461538461]	[0, 0.991578947368421, 0.968421052631579, 0.9157894736842105, 0.8631578947368421, 0.6042105263157894, 0.47368421052631576]	[0, 0.9926238145416226, 0.9704641350210971, 0.919661733615222, 0.8704883227176221, 0.681710213776722, 0.5717916137229987]
FL-REF	6	3	sepp-paths	path:gg138	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Anoxybacillus;s__kestanbolensis	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Anoxybacillus;s__kestanbolensis	match	7	[0, 0.9936708860759493, 0.9725158562367865, 0.9235668789808917, 0.8779443254817987, 0.782016348773842, 0.7211538461538461]	[0, 0.991578947368421, 0.968421052631579, 0.9157894736842105, 0.8631578947368421, 0.6042105263157894, 0.47368421052631576]	[0, 0.9926238145416226, 0.9704641350210971, 0.919661733615222, 0.8704883227176221, 0.681710213776722, 0.5717916137229987]
FL-REF	6	3	sepp-paths	path:gg138	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae	k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	underclassification	5	[0, 0.9936708860759493, 0.9725158562367865, 0.9235668789808917, 0.8779443254817987, 0.782016348773842, 0.7211538461538461]	[0, 0.991578947368421, 0.968421052631579, 0.9157894736842105, 0.8631578947368421, 0.6042105263157894, 0.47368421052631576]	[0, 0.9926238145416226, 0.9704641350210971, 0.919661733615222, 0.8704883227176221, 0.681710213776722, 0.5717916137229987]
FL-REF	6	3	sepp-paths	path:gg138	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__stutzeri	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__stutzeri	match	7	[0, 0.9936708860759493, 0.9725158562367865, 0.9235668789808917, 0.8779443254817987, 0.782016348773842, 0.7211538461538461]	[0, 0.991578947368421, 0.968421052631579, 0.9157894736842105, 0.8631578947368421, 0.6042105263157894, 0.47368421052631576]	[0, 0.9926238145416226, 0.9704641350210971, 0.919661733615222, 0.8704883227176221, 0.681710213776722, 0.5717916137229987]
FL-REF	6	3	sepp-paths	path:gg138	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae	k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Kluyvera;s__ascorbata	underclassification	5	[0, 0.9936708860759493, 0.9725158562367865, 0.9235668789808917, 0.8779443254817987, 0.782016348773842, 0.7211538461538461]	[0, 0.991578947368421, 0.968421052631579, 0.9157894736842105, 0.8631578947368421, 0.6042105263157894, 0.47368421052631576]	[0, 0.9926238145416226, 0.9704641350210971, 0.919661733615222, 0.8704883227176221, 0.681710213776722, 0.5717916137229987]
FL-REF	6	3	sepp-paths	path:gg138	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Brevibacillus;s__reuszeri	k__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Brevibacillus;s__reuszeri	match	7	[0, 0.9936708860759493, 0.9725158562367865, 0.9235668789808917, 0.8779443254817987, 0.782016348773842, 0.7211538461538461]	[0, 0.991578947368421, 0.968421052631579, 0.9157894736842105, 0.8631578947368421, 0.6042105263157894, 0.47368421052631576]	[0, 0.9926238145416226, 0.9704641350210971, 0.919661733615222, 0.8704883227176221, 0.681710213776722, 0.5717916137229987]
FL-REF	6	3	sepp-paths	path:gg138	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium	k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Agrobacterium	match	6	[0, 0.9936708860759493, 0.9725158562367865, 0.9235668789808917, 0.8779443254817987, 0.782016348773842, 0.7211538461538461]	[0, 0.991578947368421, 0.968421052631579, 0.9157894736842105, 0.8631578947368421, 0.6042105263157894, 0.47368421052631576]	[0, 0.9926238145416226, 0.9704641350210971, 0.919661733615222, 0.8704883227176221, 0.681710213776722, 0.5717916137229987]
